ANO;ESTADO;PREÇO
2008;AL;2.78
2008;AL;2.76
2008;AL;2.77
2008;AL;2.77
2008;AL;2.76
2008;AL;2.78
2008;AL;2.77
2008;AL;2.77
2008;AL;2.77
2008;AL;2.76
2008;AL;2.77
2008;AL;2.76
2008;AL;2.76
2008;AL;2.76
2008;AL;2.76
2008;AL;2.76
2008;AL;2.76
2008;AL;2.75
2008;AL;2.76
2008;AL;2.75
2008;AL;2.77
2008;AL;2.76
2008;AL;2.77
2008;AL;2.76
2008;AL;2.77
2008;AL;2.76
2008;AL;2.77
2008;AL;2.75
2008;AL;2.76
2008;AL;2.76
2008;AL;2.76
2008;AL;2.75
2008;AL;2.76
2008;AL;2.75
2008;AL;2.76
2008;AL;2.76
2008;AL;2.76
2008;AL;2.75
2008;AL;2.75
2008;AL;2.75
2008;AL;2.75
2008;AL;2.74
2008;AL;2.74
2008;AP;2.54
2008;AP;2.54
2008;AP;2.55
2008;AP;2.54
2008;AP;2.55
2008;AP;2.55
2008;AP;2.55
2008;AP;2.56
2008;AP;2.6
2008;AP;2.62
2008;AP;2.62
2008;AP;2.62
2008;AP;2.61
2008;AP;2.61
2008;AP;2.61
2008;AP;2.6
2008;AP;2.61
2008;AP;2.6
2008;AP;2.6
2008;AP;2.6
2008;AP;2.6
2008;AP;2.6
2008;AP;2.6
2008;AP;2.6
2008;AP;2.6
2008;AP;2.6
2008;AP;2.6
2008;AP;2.59
2008;AP;2.6
2008;AP;2.61
2008;AP;2.6
2008;AP;2.61
2008;AP;2.61
2008;AP;2.61
2008;AP;2.6
2008;AP;2.61
2008;AP;2.6
2008;AP;2.61
2008;AP;2.61
2008;AP;2.7
2008;AP;2.69
2008;AP;2.71
2008;AP;2.69
2008;AP;2.7
2008;AP;2.7
2008;AP;2.7
2008;AP;2.7
2008;AM;2.38
2008;AM;2.36
2008;AM;2.44
2008;AM;2.45
2008;AM;2.4
2008;AM;2.39
2008;AM;2.38
2008;AM;2.38
2008;AM;2.44
2008;AM;2.45
2008;AM;2.45
2008;AM;2.44
2008;AM;2.44
2008;AM;2.44
2008;AM;2.44
2008;AM;2.44
2008;AM;2.43
2008;AM;2.43
2008;AM;2.44
2008;AM;2.44
2008;AM;2.43
2008;AM;2.42
2008;AM;2.41
2008;AM;2.35
2008;AM;2.33
2008;AM;2.45
2008;AM;2.45
2008;AM;2.45
2008;AM;2.45
2008;AM;2.45
2008;AM;2.44
2008;AM;2.44
2008;AM;2.42
2008;AM;2.47
2008;AM;2.47
2008;AM;2.46
2008;AM;2.47
2008;AM;2.45
2008;AM;2.45
2008;AM;2.43
2008;AM;2.47
2008;AM;2.47
2008;AM;2.46
2008;AM;2.46
2008;AM;2.45
2008;AM;2.43
2008;AM;2.41
2008;AM;2.59
2008;AM;2.59
2008;AM;2.59
2008;BA;2.61
2008;BA;2.59
2008;BA;2.58
2008;BA;2.56
2008;BA;2.56
2008;BA;2.54
2008;BA;2.53
2008;BA;2.51
2008;BA;2.48
2008;BA;2.49
2008;BA;2.48
2008;BA;2.49
2008;BA;2.62
2008;BA;2.63
2008;BA;2.63
2008;BA;2.63
2008;BA;2.66
2008;BA;2.68
2008;BA;2.68
2008;BA;2.68
2008;BA;2.68
2008;BA;2.68
2008;BA;2.68
2008;BA;2.68
2008;BA;2.68
2008;BA;2.68
2008;BA;2.68
2008;BA;2.68
2008;BA;2.68
2008;BA;2.67
2008;BA;2.67
2008;BA;2.67
2008;BA;2.66
2008;BA;2.66
2008;BA;2.65
2008;BA;2.65
2008;BA;2.64
2008;BA;2.62
2008;BA;2.59
2008;BA;2.57
2008;BA;2.57
2008;BA;2.56
2008;BA;2.54
2008;BA;2.57
2008;BA;2.58
2008;BA;2.64
2008;BA;2.66
2008;CE;2.68
2008;CE;2.68
2008;CE;2.68
2008;CE;2.68
2008;CE;2.68
2008;CE;2.67
2008;CE;2.66
2008;CE;2.67
2008;CE;2.66
2008;CE;2.62
2008;CE;2.51
2008;CE;2.47
2008;CE;2.45
2008;CE;2.44
2008;CE;2.46
2008;CE;2.47
2008;CE;2.48
2008;CE;2.47
2008;CE;2.46
2008;CE;2.52
2008;CE;2.53
2008;CE;2.56
2008;CE;2.6
2008;CE;2.61
2008;CE;2.61
2008;CE;2.62
2008;CE;2.62
2008;CE;2.62
2008;CE;2.62
2008;CE;2.61
2008;CE;2.61
2008;CE;2.58
2008;CE;2.57
2008;CE;2.57
2008;CE;2.56
2008;CE;2.55
2008;CE;2.55
2008;CE;2.54
2008;CE;2.54
2008;CE;2.53
2008;CE;2.52
2008;CE;2.52
2008;CE;2.52
2008;CE;2.52
2008;DF;2.64
2008;DF;2.62
2008;DF;2.58
2008;DF;2.58
2008;DF;2.63
2008;DF;2.61
2008;DF;2.64
2008;DF;2.63
2008;DF;2.43
2008;DF;2.64
2008;DF;2.46
2008;DF;2.33
2008;DF;2.58
2008;DF;2.58
2008;DF;2.58
2008;DF;2.54
2008;DF;2.58
2008;DF;2.59
2008;DF;2.58
2008;DF;2.58
2008;DF;2.57
2008;DF;2.58
2008;DF;2.59
2008;DF;2.59
2008;DF;2.59
2008;DF;2.58
2008;DF;2.57
2008;DF;2.58
2008;DF;2.56
2008;DF;2.43
2008;DF;2.55
2008;DF;2.42
2008;DF;2.38
2008;DF;2.36
2008;DF;2.34
2008;DF;2.45
2008;DF;2.59
2008;DF;2.59
2008;DF;2.59
2008;DF;2.59
2008;DF;2.68
2008;DF;2.67
2008;DF;2.68
2008;ES;2.59
2008;ES;2.57
2008;ES;2.57
2008;ES;2.57
2008;ES;2.56
2008;ES;2.57
2008;ES;2.56
2008;ES;2.61
2008;ES;2.62
2008;ES;2.62
2008;ES;2.62
2008;ES;2.62
2008;ES;2.62
2008;ES;2.62
2008;ES;2.62
2008;ES;2.62
2008;ES;2.62
2008;ES;2.62
2008;ES;2.62
2008;ES;2.62
2008;ES;2.62
2008;ES;2.62
2008;ES;2.62
2008;ES;2.62
2008;ES;2.62
2008;ES;2.62
2008;ES;2.63
2008;ES;2.62
2008;ES;2.62
2008;ES;2.63
2008;ES;2.63
2008;ES;2.67
2008;ES;2.67
2008;ES;2.67
2008;ES;2.67
2008;ES;2.66
2008;ES;2.66
2008;ES;2.67
2008;ES;2.66
2008;ES;2.66
2008;ES;2.66
2008;ES;2.68
2008;ES;2.69
2008;GO;2.57
2008;GO;2.56
2008;GO;2.56
2008;GO;2.56
2008;GO;2.56
2008;GO;2.56
2008;GO;2.53
2008;GO;2.51
2008;GO;2.46
2008;GO;2.57
2008;GO;2.53
2008;GO;2.47
2008;GO;2.44
2008;GO;2.42
2008;GO;2.4
2008;GO;2.4
2008;GO;2.42
2008;GO;2.41
2008;GO;2.42
2008;GO;2.42
2008;GO;2.43
2008;GO;2.42
2008;GO;2.39
2008;GO;2.41
2008;GO;2.41
2008;GO;2.41
2008;GO;2.42
2008;GO;2.42
2008;GO;2.42
2008;GO;2.57
2008;GO;2.57
2008;GO;2.57
2008;GO;2.57
2008;GO;2.57
2008;GO;2.56
2008;GO;2.56
2008;GO;2.57
2008;GO;2.57
2008;GO;2.58
2008;GO;2.58
2008;GO;2.58
2008;GO;2.58
2008;GO;2.59
2008;GO;2.59
2008;MA;2.69
2008;MA;2.7
2008;MA;2.7
2008;MA;2.7
2008;MA;2.69
2008;MA;2.69
2008;MA;2.69
2008;MA;2.68
2008;MA;2.67
2008;MA;2.67
2008;MA;2.68
2008;MA;2.67
2008;MA;2.66
2008;MA;2.65
2008;MA;2.66
2008;MA;2.65
2008;MA;2.65
2008;MA;2.65
2008;MA;2.64
2008;MA;2.64
2008;MA;2.64
2008;MA;2.64
2008;MA;2.64
2008;MA;2.64
2008;MA;2.64
2008;MA;2.64
2008;MA;2.64
2008;MA;2.64
2008;MA;2.64
2008;MA;2.64
2008;MA;2.63
2008;MA;2.64
2008;MA;2.63
2008;MA;2.63
2008;MA;2.63
2008;MA;2.64
2008;MA;2.63
2008;MA;2.63
2008;MA;2.63
2008;MA;2.64
2008;MA;2.63
2008;MA;2.63
2008;MA;2.62
2008;MA;2.61
2008;MA;2.62
2008;MA;2.63
2008;MA;2.63
2008;MT;2.83
2008;MT;2.86
2008;MT;2.84
2008;MT;2.83
2008;MT;2.88
2008;MT;2.89
2008;MT;2.88
2008;MT;2.89
2008;MT;2.89
2008;MT;2.89
2008;MT;2.88
2008;MT;2.86
2008;MT;2.79
2008;MT;2.79
2008;MT;2.87
2008;MT;2.82
2008;MT;2.79
2008;MT;2.8
2008;MT;2.79
2008;MT;2.76
2008;MT;2.69
2008;MT;2.66
2008;MT;2.64
2008;MT;2.66
2008;MT;2.61
2008;MT;2.61
2008;MT;2.62
2008;MT;2.67
2008;MT;2.68
2008;MT;2.73
2008;MT;2.72
2008;MT;2.73
2008;MT;2.68
2008;MT;2.64
2008;MT;2.74
2008;MT;2.74
2008;MT;2.74
2008;MT;2.75
2008;MT;2.8
2008;MS;2.81
2008;MS;2.81
2008;MS;2.78
2008;MS;2.77
2008;MS;2.75
2008;MS;2.75
2008;MS;2.75
2008;MS;2.74
2008;MS;2.71
2008;MS;2.71
2008;MS;2.71
2008;MS;2.7
2008;MS;2.69
2008;MS;2.68
2008;MS;2.67
2008;MS;2.67
2008;MS;2.64
2008;MS;2.64
2008;MS;2.63
2008;MS;2.61
2008;MS;2.62
2008;MS;2.67
2008;MS;2.68
2008;MS;2.71
2008;MS;2.72
2008;MS;2.72
2008;MS;2.72
2008;MS;2.71
2008;MS;2.72
2008;MS;2.71
2008;MS;2.71
2008;MS;2.71
2008;MS;2.71
2008;MS;2.71
2008;MS;2.71
2008;MS;2.71
2008;MS;2.72
2008;MS;2.71
2008;MS;2.71
2008;MS;2.71
2008;MS;2.75
2008;MS;2.75
2008;MG;2.48
2008;MG;2.47
2008;MG;2.47
2008;MG;2.46
2008;MG;2.46
2008;MG;2.46
2008;MG;2.45
2008;MG;2.45
2008;MG;2.45
2008;MG;2.45
2008;MG;2.46
2008;MG;2.47
2008;MG;2.47
2008;MG;2.47
2008;MG;2.46
2008;MG;2.45
2008;MG;2.44
2008;MG;2.44
2008;MG;2.44
2008;MG;2.45
2008;MG;2.45
2008;MG;2.45
2008;MG;2.44
2008;MG;2.44
2008;MG;2.43
2008;MG;2.43
2008;MG;2.42
2008;MG;2.42
2008;MG;2.43
2008;MG;2.43
2008;MG;2.43
2008;MG;2.43
2008;MG;2.45
2008;MG;2.45
2008;MG;2.46
2008;MG;2.45
2008;MG;2.45
2008;MG;2.46
2008;MG;2.45
2008;MG;2.46
2008;MG;2.46
2008;MG;2.45
2008;MG;2.45
2008;MG;2.45
2008;MG;2.45
2008;MG;2.45
2008;MG;2.45
2008;PA;2.74
2008;PA;2.74
2008;PA;2.74
2008;PA;2.73
2008;PA;2.74
2008;PA;2.74
2008;PA;2.74
2008;PA;2.74
2008;PA;2.74
2008;PA;2.74
2008;PA;2.74
2008;PA;2.74
2008;PA;2.74
2008;PA;2.73
2008;PA;2.73
2008;PA;2.72
2008;PA;2.73
2008;PA;2.73
2008;PA;2.72
2008;PA;2.71
2008;PA;2.72
2008;PA;2.71
2008;PA;2.72
2008;PA;2.71
2008;PA;2.72
2008;PA;2.71
2008;PA;2.72
2008;PA;2.71
2008;PA;2.72
2008;PA;2.71
2008;PA;2.72
2008;PA;2.71
2008;PA;2.77
2008;PA;2.78
2008;PA;2.78
2008;PA;2.78
2008;PA;2.78
2008;PA;2.78
2008;PA;2.78
2008;PA;2.78
2008;PA;2.78
2008;PA;2.78
2008;PA;2.78
2008;PA;2.79
2008;PA;2.78
2008;PA;2.78
2008;PA;2.78
2008;PA;2.77
2008;PA;2.77
2008;PA;2.77
2008;PB;2.42
2008;PB;2.43
2008;PB;2.42
2008;PB;2.41
2008;PB;2.41
2008;PB;2.48
2008;PB;2.52
2008;PB;2.5
2008;PB;2.47
2008;PB;2.46
2008;PB;2.46
2008;PB;2.46
2008;PB;2.46
2008;PB;2.45
2008;PB;2.45
2008;PB;2.44
2008;PB;2.44
2008;PB;2.43
2008;PB;2.43
2008;PB;2.43
2008;PB;2.42
2008;PB;2.43
2008;PB;2.43
2008;PB;2.42
2008;PB;2.43
2008;PB;2.42
2008;PB;2.45
2008;PB;2.46
2008;PB;2.49
2008;PB;2.48
2008;PB;2.47
2008;PB;2.46
2008;PB;2.43
2008;PB;2.44
2008;PB;2.42
2008;PB;2.44
2008;PB;2.42
2008;PB;2.43
2008;PB;2.41
2008;PB;2.42
2008;PB;2.46
2008;PB;2.52
2008;PB;2.48
2008;PB;2.47
2008;PB;2.47
2008;PB;2.47
2008;PB;2.47
2008;PB;2.49
2008;PB;2.48
2008;PR;2.46
2008;PR;2.46
2008;PR;2.42
2008;PR;2.44
2008;PR;2.44
2008;PR;2.36
2008;PR;2.31
2008;PR;2.3
2008;PR;2.44
2008;PR;2.44
2008;PR;2.43
2008;PR;2.41
2008;PR;2.4
2008;PR;2.4
2008;PR;2.37
2008;PR;2.43
2008;PR;2.42
2008;PR;2.41
2008;PR;2.4
2008;PR;2.39
2008;PR;2.36
2008;PR;2.33
2008;PR;2.34
2008;PR;2.45
2008;PR;2.42
2008;PR;2.42
2008;PR;2.43
2008;PR;2.37
2008;PR;2.34
2008;PR;2.34
2008;PR;2.35
2008;PR;2.35
2008;PR;2.44
2008;PR;2.44
2008;PR;2.44
2008;PR;2.44
2008;PR;2.45
2008;PR;2.45
2008;PR;2.44
2008;PR;2.44
2008;PR;2.43
2008;PR;2.44
2008;PR;2.46
2008;PR;2.46
2008;PR;2.46
2008;PR;2.45
2008;PR;2.44
2008;PR;2.43
2008;PR;2.41
2008;PR;2.46
2008;PE;2.6
2008;PE;2.6
2008;PE;2.59
2008;PE;2.59
2008;PE;2.6
2008;PE;2.6
2008;PE;2.6
2008;PE;2.6
2008;PE;2.6
2008;PE;2.6
2008;PE;2.6
2008;PE;2.6
2008;PE;2.6
2008;PE;2.6
2008;PE;2.6
2008;PE;2.6
2008;PE;2.6
2008;PE;2.6
2008;PE;2.6
2008;PE;2.59
2008;PE;2.6
2008;PE;2.6
2008;PE;2.59
2008;PE;2.59
2008;PE;2.6
2008;PE;2.61
2008;PE;2.6
2008;PE;2.6
2008;PE;2.6
2008;PE;2.6
2008;PE;2.61
2008;PE;2.6
2008;PE;2.61
2008;PE;2.61
2008;PE;2.6
2008;PE;2.6
2008;PE;2.6
2008;PE;2.6
2008;PE;2.6
2008;PE;2.59
2008;PE;2.6
2008;PE;2.6
2008;PE;2.59
2008;PE;2.59
2008;PE;2.6
2008;PE;2.59
2008;PE;2.58
2008;PE;2.58
2008;PI;2.56
2008;PI;2.59
2008;PI;2.61
2008;PI;2.6
2008;PI;2.6
2008;PI;2.6
2008;PI;2.59
2008;PI;2.66
2008;PI;2.66
2008;PI;2.56
2008;PI;2.57
2008;PI;2.59
2008;PI;2.59
2008;PI;2.58
2008;PI;2.58
2008;PI;2.58
2008;PI;2.52
2008;PI;2.57
2008;PI;2.57
2008;PI;2.56
2008;PI;2.54
2008;PI;2.53
2008;PI;2.52
2008;PI;2.59
2008;PI;2.59
2008;PI;2.63
2008;PI;2.65
2008;PI;2.64
2008;PI;2.62
2008;PI;2.64
2008;PI;2.62
2008;PI;2.61
2008;PI;2.66
2008;PI;2.66
2008;PI;2.66
2008;PI;2.66
2008;PI;2.66
2008;PI;2.65
2008;PI;2.64
2008;PI;2.61
2008;PI;2.59
2008;RJ;2.54
2008;RJ;2.53
2008;RJ;2.55
2008;RJ;2.54
2008;RJ;2.53
2008;RJ;2.53
2008;RJ;2.54
2008;RJ;2.54
2008;RJ;2.53
2008;RJ;2.54
2008;RJ;2.54
2008;RJ;2.54
2008;RJ;2.54
2008;RJ;2.54
2008;RJ;2.54
2008;RJ;2.54
2008;RJ;2.55
2008;RJ;2.54
2008;RJ;2.54
2008;RJ;2.55
2008;RJ;2.55
2008;RJ;2.54
2008;RJ;2.55
2008;RJ;2.53
2008;RJ;2.55
2008;RJ;2.55
2008;RJ;2.55
2008;RJ;2.55
2008;RJ;2.55
2008;RJ;2.55
2008;RJ;2.55
2008;RJ;2.56
2008;RJ;2.55
2008;RJ;2.54
2008;RJ;2.56
2008;RJ;2.55
2008;RJ;2.56
2008;RJ;2.56
2008;RJ;2.56
2008;RJ;2.56
2008;RJ;2.56
2008;RJ;2.56
2008;RJ;2.56
2008;RJ;2.56
2008;RJ;2.57
2008;RN;2.58
2008;RN;2.59
2008;RN;2.56
2008;RN;2.4
2008;RN;2.39
2008;RN;2.55
2008;RN;2.55
2008;RN;2.57
2008;RN;2.58
2008;RN;2.58
2008;RN;2.58
2008;RN;2.57
2008;RN;2.56
2008;RN;2.56
2008;RN;2.56
2008;RN;2.55
2008;RN;2.44
2008;RN;2.56
2008;RN;2.56
2008;RN;2.55
2008;RN;2.54
2008;RN;2.59
2008;RN;2.59
2008;RN;2.49
2008;RN;2.46
2008;RN;2.62
2008;RN;2.67
2008;RN;2.67
2008;RN;2.67
2008;RN;2.67
2008;RN;2.66
2008;RN;2.67
2008;RN;2.67
2008;RN;2.67
2008;RN;2.67
2008;RN;2.66
2008;RN;2.66
2008;RN;2.65
2008;RN;2.65
2008;RS;2.57
2008;RS;2.57
2008;RS;2.55
2008;RS;2.52
2008;RS;2.5
2008;RS;2.48
2008;RS;2.48
2008;RS;2.46
2008;RS;2.45
2008;RS;2.47
2008;RS;2.58
2008;RS;2.57
2008;RS;2.57
2008;RS;2.56
2008;RS;2.57
2008;RS;2.56
2008;RS;2.56
2008;RS;2.57
2008;RS;2.56
2008;RS;2.56
2008;RS;2.56
2008;RS;2.56
2008;RS;2.56
2008;RS;2.59
2008;RS;2.6
2008;RS;2.6
2008;RS;2.59
2008;RS;2.59
2008;RS;2.59
2008;RS;2.59
2008;RS;2.59
2008;RS;2.6
2008;RS;2.59
2008;RS;2.59
2008;RS;2.59
2008;RS;2.59
2008;RS;2.59
2008;RS;2.59
2008;RS;2.59
2008;RS;2.59
2008;RS;2.6
2008;RS;2.59
2008;RS;2.59
2008;RS;2.59
2008;RS;2.59
2008;RS;2.59
2008;RS;2.59
2008;RS;2.59
2008;RO;2.68
2008;RO;2.69
2008;RO;2.71
2008;RO;2.7
2008;RO;2.71
2008;RO;2.72
2008;RO;2.72
2008;RO;2.72
2008;RO;2.73
2008;RO;2.71
2008;RO;2.72
2008;RO;2.71
2008;RO;2.69
2008;RO;2.7
2008;RO;2.7
2008;RO;2.7
2008;RO;2.69
2008;RO;2.69
2008;RO;2.68
2008;RO;2.69
2008;RO;2.69
2008;RO;2.69
2008;RO;2.68
2008;RO;2.7
2008;RO;2.71
2008;RO;2.72
2008;RO;2.72
2008;RO;2.72
2008;RO;2.72
2008;RO;2.72
2008;RO;2.71
2008;RO;2.71
2008;RO;2.71
2008;RO;2.7
2008;RO;2.72
2008;RO;2.71
2008;RO;2.72
2008;RO;2.72
2008;RO;2.72
2008;RO;2.72
2008;RO;2.72
2008;RO;2.72
2008;RR;2.67
2008;RR;2.68
2008;RR;2.67
2008;RR;2.67
2008;RR;2.67
2008;RR;2.68
2008;RR;2.67
2008;RR;2.67
2008;RR;2.67
2008;RR;2.67
2008;RR;2.67
2008;RR;2.67
2008;RR;2.68
2008;RR;2.67
2008;RR;2.68
2008;RR;2.67
2008;RR;2.68
2008;RR;2.67
2008;RR;2.68
2008;RR;2.67
2008;RR;2.67
2008;RR;2.67
2008;RR;2.67
2008;RR;2.67
2008;RR;2.67
2008;RR;2.66
2008;RR;2.68
2008;RR;2.7
2008;RR;2.7
2008;RR;2.71
2008;RR;2.71
2008;RR;2.71
2008;RR;2.71
2008;RR;2.71
2008;RR;2.72
2008;RR;2.72
2008;RR;2.72
2008;RR;2.71
2008;RR;2.72
2008;RR;2.72
2008;RR;2.72
2008;RR;2.72
2008;RR;2.73
2008;RR;2.72
2008;SC;2.55
2008;SC;2.54
2008;SC;2.54
2008;SC;2.54
2008;SC;2.54
2008;SC;2.54
2008;SC;2.54
2008;SC;2.53
2008;SC;2.53
2008;SC;2.53
2008;SC;2.51
2008;SC;2.52
2008;SC;2.51
2008;SC;2.51
2008;SC;2.51
2008;SC;2.52
2008;SC;2.52
2008;SC;2.52
2008;SC;2.52
2008;SC;2.52
2008;SC;2.52
2008;SC;2.52
2008;SC;2.52
2008;SC;2.52
2008;SC;2.52
2008;SC;2.52
2008;SC;2.52
2008;SC;2.52
2008;SC;2.53
2008;SC;2.54
2008;SC;2.55
2008;SC;2.55
2008;SC;2.54
2008;SC;2.55
2008;SC;2.55
2008;SC;2.56
2008;SC;2.56
2008;SC;2.55
2008;SC;2.55
2008;SC;2.55
2008;SC;2.55
2008;SC;2.55
2008;SC;2.55
2008;SC;2.55
2008;SC;2.55
2008;SC;2.55
2008;SC;2.55
2008;SP;2.4
2008;SP;2.4
2008;SP;2.4
2008;SP;2.4
2008;SP;2.4
2008;SP;2.4
2008;SP;2.4
2008;SP;2.39
2008;SP;2.4
2008;SP;2.4
2008;SP;2.4
2008;SP;2.4
2008;SP;2.4
2008;SP;2.4
2008;SP;2.4
2008;SP;2.4
2008;SP;2.4
2008;SP;2.39
2008;SP;2.4
2008;SP;2.41
2008;SP;2.4
2008;SP;2.41
2008;SP;2.4
2008;SP;2.4
2008;SP;2.4
2008;SP;2.41
2008;SP;2.4
2008;SP;2.4
2008;SP;2.4
2008;SP;2.41
2008;SP;2.41
2008;SP;2.4
2008;SP;2.4
2008;SP;2.41
2008;SP;2.4
2008;SP;2.41
2008;SP;2.41
2008;SP;2.41
2008;SP;2.41
2008;SP;2.41
2008;SP;2.41
2008;SP;2.41
2008;SP;2.41
2008;SP;2.42
2008;SP;2.41
2008;SP;2.42
2008;SP;2.41
2008;SP;2.41
2008;SE;2.52
2008;SE;2.51
2008;SE;2.52
2008;SE;2.52
2008;SE;2.51
2008;SE;2.51
2008;SE;2.52
2008;SE;2.51
2008;SE;2.51
2008;SE;2.52
2008;SE;2.52
2008;SE;2.51
2008;SE;2.52
2008;SE;2.52
2008;SE;2.51
2008;SE;2.52
2008;SE;2.51
2008;SE;2.51
2008;SE;2.52
2008;SE;2.52
2008;SE;2.51
2008;SE;2.52
2008;SE;2.52
2008;SE;2.52
2008;SE;2.52
2008;SE;2.52
2008;SE;2.52
2008;SE;2.53
2008;SE;2.53
2008;SE;2.54
2008;SE;2.53
2008;SE;2.53
2008;SE;2.52
2008;SE;2.53
2008;SE;2.53
2008;SE;2.52
2008;SE;2.53
2008;SE;2.53
2008;SE;2.53
2008;SE;2.53
2008;SE;2.53
2008;SE;2.53
2008;SE;2.53
2008;SE;2.53
2008;SE;2.53
2008;SE;2.53
2008;SE;2.53
2008;SE;2.53
2008;SE;2.53
2008;SE;2.53
2008;SE;2.53
2008;SE;2.52
2008;TO;2.72
2008;TO;2.73
2008;TO;2.73
2008;TO;2.73
2008;TO;2.75
2008;TO;2.75
2008;TO;2.75
2008;TO;2.75
2008;TO;2.75
2008;TO;2.75
2008;TO;2.74
2008;TO;2.74
2008;TO;2.73
2008;TO;2.74
2008;TO;2.73
2008;TO;2.74
2008;TO;2.74
2008;TO;2.74
2008;TO;2.74
2008;TO;2.74
2008;TO;2.74
2008;TO;2.74
2008;TO;2.74
2008;TO;2.74
2008;TO;2.74
2008;TO;2.74
2008;TO;2.74
2008;TO;2.74
2008;TO;2.74
2008;TO;2.74
2008;TO;2.74
2008;TO;2.74
2008;TO;2.74
2008;TO;2.74
2008;TO;2.74
2008;TO;2.74
2008;TO;2.74
2008;TO;2.73
2008;TO;2.74
2008;TO;2.73
2008;TO;2.74
2008;TO;2.73
2008;TO;2.74
2008;TO;2.74
2008;TO;2.74
2008;TO;2.75
2008;TO;2.75
2009;AC;2.98
2009;AC;2.98
2009;AC;2.98
2009;AC;2.97
2009;AC;2.98
2009;AC;2.98
2009;AC;2.98
2009;AC;2.98
2009;AC;2.98
2009;AC;2.97
2009;AC;2.98
2009;AC;2.97
2009;AC;2.97
2009;AC;2.97
2009;AC;2.97
2009;AC;2.97
2009;AC;2.97
2009;AC;2.97
2009;AC;2.97
2009;AC;2.97
2009;AC;2.97
2009;AC;2.97
2009;AC;2.97
2009;AC;2.97
2009;AC;2.91
2009;AC;2.89
2009;AC;2.91
2009;AC;2.96
2009;AC;2.97
2009;AC;2.94
2009;AC;2.97
2009;AC;2.97
2009;AC;2.96
2009;AC;2.96
2009;AC;2.95
2009;AC;2.96
2009;AC;2.96
2009;AC;2.96
2009;AC;2.97
2009;AC;2.92
2009;AC;2.95
2009;AL;2.73
2009;AL;2.73
2009;AL;2.73
2009;AL;2.72
2009;AL;2.71
2009;AL;2.72
2009;AL;2.72
2009;AL;2.72
2009;AL;2.7
2009;AL;2.71
2009;AL;2.7
2009;AL;2.7
2009;AL;2.69
2009;AL;2.68
2009;AL;2.69
2009;AL;2.66
2009;AL;2.66
2009;AL;2.66
2009;AL;2.66
2009;AL;2.65
2009;AL;2.65
2009;AL;2.65
2009;AL;2.64
2009;AL;2.64
2009;AL;2.64
2009;AL;2.64
2009;AL;2.63
2009;AL;2.63
2009;AL;2.63
2009;AL;2.73
2009;AL;2.74
2009;AL;2.74
2009;AL;2.73
2009;AL;2.74
2009;AL;2.74
2009;AL;2.73
2009;AL;2.74
2009;AL;2.74
2009;AL;2.75
2009;AL;2.74
2009;AL;2.73
2009;AL;2.73
2009;AL;2.74
2009;AP;2.7
2009;AP;2.7
2009;AP;2.7
2009;AP;2.7
2009;AP;2.69
2009;AP;2.69
2009;AP;2.7
2009;AP;2.69
2009;AP;2.7
2009;AP;2.68
2009;AP;2.69
2009;AP;2.68
2009;AP;2.69
2009;AP;2.69
2009;AP;2.68
2009;AP;2.69
2009;AP;2.68
2009;AP;2.69
2009;AP;2.68
2009;AP;2.68
2009;AP;2.69
2009;AP;2.68
2009;AP;2.67
2009;AP;2.67
2009;AP;2.67
2009;AP;2.67
2009;AP;2.7
2009;AP;2.69
2009;AP;2.7
2009;AP;2.73
2009;AP;2.72
2009;AP;2.76
2009;AP;2.74
2009;AP;2.75
2009;AP;2.82
2009;AP;2.91
2009;AP;2.89
2009;AP;2.88
2009;AP;2.88
2009;AM;2.58
2009;AM;2.58
2009;AM;2.58
2009;AM;2.61
2009;AM;2.53
2009;AM;2.59
2009;AM;2.6
2009;AM;2.61
2009;AM;2.61
2009;AM;2.6
2009;AM;2.54
2009;AM;2.55
2009;AM;2.62
2009;AM;2.61
2009;AM;2.6
2009;AM;2.58
2009;AM;2.51
2009;AM;2.55
2009;AM;2.62
2009;AM;2.6
2009;AM;2.56
2009;AM;2.54
2009;AM;2.5
2009;AM;2.5
2009;AM;2.6
2009;AM;2.51
2009;AM;2.38
2009;AM;2.4
2009;AM;2.58
2009;AM;2.61
2009;AM;2.6
2009;AM;2.62
2009;AM;2.51
2009;AM;2.43
2009;AM;2.4
2009;AM;2.66
2009;AM;2.64
2009;AM;2.63
2009;AM;2.62
2009;AM;2.63
2009;AM;2.62
2009;AM;2.63
2009;BA;2.66
2009;BA;2.66
2009;BA;2.65
2009;BA;2.66
2009;BA;2.68
2009;BA;2.68
2009;BA;2.69
2009;BA;2.68
2009;BA;2.68
2009;BA;2.68
2009;BA;2.68
2009;BA;2.67
2009;BA;2.64
2009;BA;2.61
2009;BA;2.55
2009;BA;2.53
2009;BA;2.51
2009;BA;2.51
2009;BA;2.51
2009;BA;2.51
2009;BA;2.65
2009;BA;2.67
2009;BA;2.67
2009;BA;2.67
2009;BA;2.67
2009;BA;2.67
2009;BA;2.67
2009;BA;2.67
2009;BA;2.67
2009;BA;2.66
2009;BA;2.68
2009;BA;2.67
2009;BA;2.68
2009;BA;2.68
2009;BA;2.67
2009;BA;2.68
2009;BA;2.64
2009;BA;2.59
2009;BA;2.55
2009;BA;2.53
2009;BA;2.52
2009;BA;2.66
